Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code 
23079,307,9/16/2013 11:11,Davis at Jackson,42,9/16/2013 11:16,Harry Bridges Plaza (Ferry Building),50,466,Customer,94111
23080,648,9/16/2013 11:11,Adobe on Almaden,5,9/16/2013 11:22,SJSU 4th at San Carlos,12,89,Subscriber,94536
23081,265,9/16/2013 11:11,Davis at Jackson,42,9/16/2013 11:15,Harry Bridges Plaza (Ferry Building),50,271,Subscriber,94111
23082,838,9/16/2013 11:11,Powell at Post (Union Square),71,9/16/2013 11:25,Steuart at Market,74,331,Customer,3006
23083,927,9/16/2013 11:13,Townsend at 7th,65,9/16/2013 11:28,Howard at 2nd,63,596,Subscriber,94131
23084,407,9/16/2013 11:13,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 11:20,Howard at 2nd,63,525,Subscriber,94107
23085,854,9/16/2013 11:13,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 11:27,Market at 10th,67,447,Customer,94303
23086,4323,9/16/2013 11:15,Powell Street BART,39,9/16/2013 12:27,Powell Street BART,39,357,Customer,
23087,560,9/16/2013 11:16,Powell at Post (Union Square),71,9/16/2013 11:25,Steuart at Market,74,366,Customer,3006
23089,18582,9/16/2013 11:17,Market at 4th,76,9/16/2013 16:26,Grant Avenue at Columbus Avenue,73,581,Customer,94102
23090,509,9/16/2013 11:17,MLK Library,11,9/16/2013 11:25,SJSU - San Salvador at 9th,16,188,Customer,92670
23091,485,9/16/2013 11:17,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 11:25,2nd at Folsom,62,521,Subscriber,94107
23092,409,9/16/2013 11:17,Harry Bridges Plaza (Ferry Building),50,9/16/2013 11:24,Post at Kearney,47,503,Subscriber,94110
23093,8334,9/16/2013 11:18,Market at 4th,76,9/16/2013 13:37,Grant Avenue at Columbus Avenue,73,405,Customer,94102
23095,4150,9/16/2013 11:19,Powell Street BART,39,9/16/2013 12:28,Powell Street BART,39,275,Customer,
23096,294,9/16/2013 11:19,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 11:24,Townsend at 7th,65,464,Subscriber,94107
23097,403,9/16/2013 11:21,Yerba Buena Center of the Arts (3rd @ Howard),68,9/16/2013 11:28,5th at Howard,57,487,Subscriber,94134
23098,248,9/16/2013 11:21,2nd at Folsom,62,9/16/2013 11:26,Temporary Transbay Terminal (Howard at Beale),55,378,Subscriber,94115
23100,727,9/16/2013 11:25,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 11:37,Powell Street BART,39,465,Subscriber,94010
23101,161,9/16/2013 11:25,Commercial at Montgomery,45,9/16/2013 11:28,Davis at Jackson,42,333,Subscriber,94133
23102,564,9/16/2013 11:25,Commercial at Montgomery,45,9/16/2013 11:35,2nd at South Park,64,490,Subscriber,94107
23103,446,9/16/2013 11:27,Howard at 2nd,63,9/16/2013 11:34,Powell at Post (Union Square),71,525,Subscriber,94105
23106,1048,9/16/2013 11:28,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 11:45,Market at 10th,67,586,Customer,95060
23107,808,9/16/2013 11:29,Howard at 2nd,63,9/16/2013 11:42,Market at 10th,67,604,Subscriber,94110
23108,512,9/16/2013 11:30,Commercial at Montgomery,45,9/16/2013 11:38,Market at 4th,76,376,Subscriber,94965
23109,487,9/16/2013 11:32,Harry Bridges Plaza (Ferry Building),50,9/16/2013 11:41,Commercial at Montgomery,45,271,Customer,
23110,320,9/16/2013 11:34,Harry Bridges Plaza (Ferry Building),50,9/16/2013 11:39,Commercial at Montgomery,45,389,Subscriber,94123
23111,1100,9/16/2013 11:36,Market at Sansome,77,9/16/2013 11:55,Harry Bridges Plaza (Ferry Building),50,589,Customer,94102
23112,1095,9/16/2013 11:36,Market at Sansome,77,9/16/2013 11:55,Harry Bridges Plaza (Ferry Building),50,513,Customer,94102
23113,185,9/16/2013 11:37,5th at Howard,57,9/16/2013 11:40,Powell Street BART,39,288,Subscriber,94134
23114,1330,9/16/2013 11:37,Grant Avenue at Columbus Avenue,73,9/16/2013 11:59,Howard at 2nd,63,584,Customer,
23115,563,9/16/2013 11:37,Beale at Market,56,9/16/2013 11:47,Powell at Post (Union Square),71,472,Subscriber,94123
23116,267,9/16/2013 11:38,Davis at Jackson,42,9/16/2013 11:42,Commercial at Montgomery,45,333,Subscriber,94133
23117,785,9/16/2013 11:41,Market at Sansome,77,9/16/2013 11:54,Harry Bridges Plaza (Ferry Building),50,587,Customer,94102
23118,223,9/16/2013 11:42,Davis at Jackson,42,9/16/2013 11:45,Embarcadero at Vallejo,48,493,Customer,94111
23119,877,9/16/2013 11:43,Grant Avenue at Columbus Avenue,73,9/16/2013 11:57,Market at 10th,67,280,Subscriber,94133
23120,441,9/16/2013 11:48,Harry Bridges Plaza (Ferry Building),50,9/16/2013 11:56,Embarcadero at Sansome,60,334,Customer,3006
23121,392,9/16/2013 11:49,Harry Bridges Plaza (Ferry Building),50,9/16/2013 11:56,Embarcadero at Sansome,60,379,Customer,3006
23122,269,9/16/2013 11:49,San Jose City Hall,10,9/16/2013 11:54,San Salvador at 1st,8,684,Subscriber,95113
23123,413,9/16/2013 11:50,Powell at Post (Union Square),71,9/16/2013 11:57,Commercial at Montgomery,45,472,Subscriber,94105
23128,1132,9/16/2013 11:54,Golden Gate at Polk,59,9/16/2013 12:13,Embarcadero at Sansome,60,474,Subscriber,94102
23129,495,9/16/2013 11:55,Powell at Post (Union Square),71,9/16/2013 12:03,San Francisco Caltrain 2 (330 Townsend),69,525,Subscriber,94108
23130,569,9/16/2013 11:56,2nd at Townsend,61,9/16/2013 12:06,Beale at Market,56,414,Subscriber,94107
23131,440,9/16/2013 11:57,2nd at South Park,64,9/16/2013 12:04,Post at Kearney,47,624,Subscriber,94107
23132,312,9/16/2013 11:57,Yerba Buena Center of the Arts (3rd @ Howard),68,9/16/2013 12:02,Powell Street BART,39,310,Subscriber,94102
23133,225,9/16/2013 11:57,Powell Street BART,39,9/16/2013 12:01,Post at Kearney,47,465,Subscriber,94601
23134,20347,9/16/2013 11:57,Washington at Kearney,46,9/16/2013 17:36,Grant Avenue at Columbus Avenue,73,633,Customer,
23135,20312,9/16/2013 11:57,Washington at Kearney,46,9/16/2013 17:36,Grant Avenue at Columbus Avenue,73,469,Customer,
23136,713,9/16/2013 11:58,2nd at Folsom,62,9/16/2013 12:10,Harry Bridges Plaza (Ferry Building),50,542,Customer,94602
23138,704,9/16/2013 11:58,2nd at Folsom,62,9/16/2013 12:10,Harry Bridges Plaza (Ferry Building),50,401,Customer,94602
23139,294,9/16/2013 11:59,Mechanics Plaza (Market at Battery),75,9/16/2013 12:03,Market at 4th,76,535,Subscriber,94103
23140,402,9/16/2013 12:04,Market at 10th,67,9/16/2013 12:11,Market at 4th,76,578,Subscriber,94618
23141,439,9/16/2013 12:04,Market at 10th,67,9/16/2013 12:11,Market at 4th,76,280,Customer,94549
23142,248,9/16/2013 12:06,Beale at Market,56,9/16/2013 12:11,Commercial at Montgomery,45,272,Subscriber,94583
23143,1171,9/16/2013 12:07,South Van Ness at Market,66,9/16/2013 12:26,Temporary Transbay Terminal (Howard at Beale),55,620,Customer,
23144,496,9/16/2013 12:07,SJSU 4th at San Carlos,12,9/16/2013 12:15,Adobe on Almaden,5,185,Subscriber,94536
23145,390,9/16/2013 12:09,Washington at Kearney,46,9/16/2013 12:16,Mechanics Plaza (Market at Battery),75,483,Subscriber,94107
23146,224,9/16/2013 12:12,Commercial at Montgomery,45,9/16/2013 12:16,Davis at Jackson,42,442,Subscriber,94609
23147,725,9/16/2013 12:13,MLK Library,11,9/16/2013 12:25,San Jose City Hall,10,45,Subscriber,95112
23148,595,9/16/2013 12:13,South Van Ness at Market,66,9/16/2013 12:23,Market at 4th,76,635,Subscriber,94117
23149,15553,9/16/2013 12:15,Harry Bridges Plaza (Ferry Building),50,9/16/2013 16:34,Grant Avenue at Columbus Avenue,73,513,Customer,19023
23150,264,9/16/2013 12:17,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 12:22,Townsend at 7th,65,525,Customer,94132
23151,481,9/16/2013 12:18,Civic Center BART (7th at Market),72,9/16/2013 12:26,Beale at Market,56,552,Customer,10036
23152,2035,9/16/2013 12:19,Grant Avenue at Columbus Avenue,73,9/16/2013 12:53,San Francisco Caltrain (Townsend at 4th),70,446,Subscriber,94133
23153,1008,9/16/2013 12:19,Market at 10th,67,9/16/2013 12:36,Steuart at Market,74,526,Customer,
23155,523,9/16/2013 12:24,Market at 4th,76,9/16/2013 12:33,Commercial at Montgomery,45,376,Subscriber,94965
23156,822,9/16/2013 12:25,Powell Street BART,39,9/16/2013 12:38,Townsend at 7th,65,310,Subscriber,94107
23157,1289,9/16/2013 12:25,Harry Bridges Plaza (Ferry Building),50,9/16/2013 12:46,Powell Street BART,39,466,Subscriber,94111
23158,1280,9/16/2013 12:25,Harry Bridges Plaza (Ferry Building),50,9/16/2013 12:46,Powell Street BART,39,402,Customer,94111
23159,276,9/16/2013 12:25,Market at Sansome,77,9/16/2013 12:30,Clay at Battery,41,569,Subscriber,94114
23160,320,9/16/2013 12:26,Market at 4th,76,9/16/2013 12:31,Washington at Kearney,46,578,Subscriber,94062
23161,221,9/16/2013 12:27,Post at Kearney,47,9/16/2013 12:30,Commercial at Montgomery,45,524,Subscriber,94065
23162,497,9/16/2013 12:27,5th at Howard,57,9/16/2013 12:35,Townsend at 7th,65,385,Subscriber,94710
23163,957,9/16/2013 12:28,Market at Sansome,77,9/16/2013 12:44,San Francisco City Hall,58,284,Subscriber,94611
23164,495,9/16/2013 12:29,Embarcadero at Sansome,60,9/16/2013 12:37,Davis at Jackson,42,462,Subscriber,94111
23165,449,9/16/2013 12:29,Post at Kearney,47,9/16/2013 12:37,2nd at South Park,64,624,Subscriber,94107
23166,142,9/16/2013 12:29,Mechanics Plaza (Market at Battery),75,9/16/2013 12:31,Mechanics Plaza (Market at Battery),75,481,Subscriber,94133
23168,2166,9/16/2013 12:30,Beale at Market,56,9/16/2013 13:06,Embarcadero at Sansome,60,397,Subscriber,94109
23169,1436,9/16/2013 12:35,Harry Bridges Plaza (Ferry Building),50,9/16/2013 12:59,Embarcadero at Sansome,60,542,Customer,94102
23170,1433,9/16/2013 12:35,Harry Bridges Plaza (Ferry Building),50,9/16/2013 12:59,Embarcadero at Sansome,60,424,Customer,94102
23171,1306,9/16/2013 12:36,Townsend at 7th,65,9/16/2013 12:57,Townsend at 7th,65,370,Subscriber,94804
23172,1370,9/16/2013 12:36,Harry Bridges Plaza (Ferry Building),50,9/16/2013 12:59,Embarcadero at Sansome,60,587,Customer,94102
23173,1312,9/16/2013 12:37,Golden Gate at Polk,59,9/16/2013 12:59,Howard at 2nd,63,377,Subscriber,94112
23174,422,9/16/2013 12:37,Davis at Jackson,42,9/16/2013 12:45,Post at Kearney,47,442,Subscriber,94609
23175,12606,9/16/2013 12:38,2nd at South Park,64,9/16/2013 16:08,Embarcadero at Folsom,51,592,Customer,94109
23176,111,9/16/2013 12:37,Embarcadero at Bryant,54,9/16/2013 12:39,Embarcadero at Bryant,54,588,Subscriber,94105
23177,577,9/16/2013 12:39,Embarcadero at Bryant,54,9/16/2013 12:49,Market at Sansome,77,575,Subscriber,94105
23178,754,9/16/2013 12:39,Japantown,9,9/16/2013 12:52,San Jose City Hall,10,24,Subscriber,95112
23179,418,9/16/2013 12:41,Clay at Battery,41,9/16/2013 12:48,Embarcadero at Vallejo,48,572,Subscriber,94709
23180,539,9/16/2013 12:41,Clay at Battery,41,9/16/2013 12:50,Embarcadero at Sansome,60,553,Subscriber,94704
23182,832,9/16/2013 12:42,Embarcadero at Bryant,54,9/16/2013 12:56,Embarcadero at Sansome,60,564,Subscriber,94105
23183,512,9/16/2013 12:42,Howard at 2nd,63,9/16/2013 12:51,Yerba Buena Center of the Arts (3rd @ Howard),68,602,Subscriber,94107
23184,238,9/16/2013 12:43,San Salvador at 1st,8,9/16/2013 12:47,MLK Library,11,641,Subscriber,95113
23185,539,9/16/2013 12:43,Embarcadero at Sansome,60,9/16/2013 12:52,Embarcadero at Vallejo,48,468,Customer,
23186,690,9/16/2013 12:43,Townsend at 7th,65,9/16/2013 12:54,San Francisco City Hall,58,385,Subscriber,94608
23187,618,9/16/2013 12:43,Steuart at Market,74,9/16/2013 12:54,Post at Kearney,47,375,Customer,
23188,229,9/16/2013 12:44,Harry Bridges Plaza (Ferry Building),50,9/16/2013 12:48,Embarcadero at Vallejo,48,408,Subscriber,94550
23189,586,9/16/2013 12:44,Steuart at Market,74,9/16/2013 12:54,Post at Kearney,47,389,Customer,
23190,12235,9/16/2013 12:44,2nd at South Park,64,9/16/2013 16:08,Embarcadero at Folsom,51,629,Customer,94107
23191,673,9/16/2013 12:44,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 12:56,Embarcadero at Folsom,51,330,Subscriber,94158
23192,907,9/16/2013 12:44,Harry Bridges Plaza (Ferry Building),50,9/16/2013 12:59,2nd at Folsom,62,401,Customer,94602
23193,634,9/16/2013 12:44,University and Emerson,35,9/16/2013 12:55,University and Emerson,35,18,Customer,94301
23194,863,9/16/2013 12:45,Harry Bridges Plaza (Ferry Building),50,9/16/2013 12:59,2nd at Folsom,62,452,Customer,94602
23195,616,9/16/2013 12:45,University and Emerson,35,9/16/2013 12:55,University and Emerson,35,627,Customer,94301
23197,20699,9/16/2013 12:46,Harry Bridges Plaza (Ferry Building),50,9/16/2013 18:31,Harry Bridges Plaza (Ferry Building),50,589,Customer,
23199,400,9/16/2013 12:47,Market at Sansome,77,9/16/2013 12:54,Harry Bridges Plaza (Ferry Building),50,471,Subscriber,94070
23202,263,9/16/2013 12:50,Davis at Jackson,42,9/16/2013 12:54,Davis at Jackson,42,421,Subscriber,94129
23203,20284,9/16/2013 12:50,Harry Bridges Plaza (Ferry Building),50,9/16/2013 18:28,Harry Bridges Plaza (Ferry Building),50,431,Customer,
23204,1031,9/16/2013 12:50,San Mateo County Center,23,9/16/2013 13:07,Redwood City Caltrain Station,22,307,Subscriber,94063
23205,393,9/16/2013 12:50,Post at Kearney,47,9/16/2013 12:57,Harry Bridges Plaza (Ferry Building),50,610,Subscriber,94901
23209,402,9/16/2013 12:52,Mechanics Plaza (Market at Battery),75,9/16/2013 12:59,Powell Street BART,39,309,Subscriber,94601
23210,315,9/16/2013 12:53,San Jose City Hall,10,9/16/2013 12:58,San Pedro Square,6,101,Subscriber,95112
23211,1257,9/16/2013 12:53,Powell Street BART,39,9/16/2013 13:14,Embarcadero at Vallejo,48,288,Customer,6443
23212,423,9/16/2013 12:54,Embarcadero at Vallejo,48,9/16/2013 13:01,Clay at Battery,41,493,Subscriber,94709
23213,742,9/16/2013 12:54,Howard at 2nd,63,9/16/2013 13:06,Townsend at 7th,65,584,Subscriber,94131
23214,315,9/16/2013 12:54,Redwood City Public Library,24,9/16/2013 13:00,San Mateo County Center,23,240,Subscriber,94403
23215,327,9/16/2013 12:55,Davis at Jackson,42,9/16/2013 13:00,Grant Avenue at Columbus Avenue,73,534,Subscriber,94129
23216,1701,9/16/2013 12:56,Market at 10th,67,9/16/2013 13:24,Townsend at 7th,65,339,Customer,11211
23217,712,9/16/2013 12:56,Powell Street BART,39,9/16/2013 13:08,Steuart at Market,74,466,Customer,
23219,341,9/16/2013 12:57,Clay at Battery,41,9/16/2013 13:03,Post at Kearney,47,505,Subscriber,94612
23220,275,9/16/2013 12:54,2nd at Townsend,61,9/16/2013 12:58,San Francisco Caltrain (Townsend at 4th),70,392,Subscriber,94107
23221,211,9/16/2013 12:59,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 13:03,Townsend at 7th,65,406,Subscriber,94105
23222,288,9/16/2013 13:01,Commercial at Montgomery,45,9/16/2013 13:06,Harry Bridges Plaza (Ferry Building),50,271,Subscriber,94123
23223,872,9/16/2013 13:02,San Francisco City Hall,58,9/16/2013 13:17,Market at Sansome,77,621,Subscriber,94611
23225,455,9/16/2013 13:03,2nd at Folsom,62,9/16/2013 13:10,Yerba Buena Center of the Arts (3rd @ Howard),68,384,Subscriber,94158
23226,1337,9/16/2013 13:03,Embarcadero at Bryant,54,9/16/2013 13:26,Embarcadero at Folsom,51,422,Customer,
23227,284,9/16/2013 13:05,Civic Center BART (7th at Market),72,9/16/2013 13:10,South Van Ness at Market,66,470,Subscriber,94117
23228,834,9/16/2013 13:06,2nd at Folsom,62,9/16/2013 13:20,Grant Avenue at Columbus Avenue,73,401,Customer,
23229,755,9/16/2013 13:06,Embarcadero at Folsom,51,9/16/2013 13:19,San Francisco Caltrain (Townsend at 4th),70,381,Subscriber,94043
23230,310,9/16/2013 13:08,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 13:13,2nd at Folsom,62,378,Subscriber,94115
23231,283,9/16/2013 13:08,San Mateo County Center,23,9/16/2013 13:13,Redwood City Public Library,24,221,Subscriber,94403
23233,163,9/16/2013 13:12,Market at 4th,76,9/16/2013 13:14,Market at 4th,76,635,Customer,
23234,398,9/16/2013 13:12,Market at 4th,76,9/16/2013 13:19,2nd at Folsom,62,507,Subscriber,94518
23235,215,9/16/2013 13:13,Harry Bridges Plaza (Ferry Building),50,9/16/2013 13:16,Mechanics Plaza (Market at Battery),75,471,Subscriber,94110
23236,1040,9/16/2013 13:16,Market at 4th,76,9/16/2013 13:33,Civic Center BART (7th at Market),72,345,Customer,
23237,1020,9/16/2013 13:16,Market at 4th,76,9/16/2013 13:33,Civic Center BART (7th at Market),72,280,Customer,
23238,779,9/16/2013 13:17,Howard at 2nd,63,9/16/2013 13:30,San Francisco City Hall,58,596,Subscriber,94112
23239,672,9/16/2013 13:20,South Van Ness at Market,66,9/16/2013 13:32,Beale at Market,56,590,Subscriber,94110
23240,870,9/16/2013 13:20,Embarcadero at Vallejo,48,9/16/2013 13:35,Embarcadero at Vallejo,48,408,Subscriber,94114
23241,1054,9/16/2013 13:23,Embarcadero at Bryant,54,9/16/2013 13:41,Embarcadero at Sansome,60,588,Customer,
23242,981,9/16/2013 13:23,Park at Olive,38,9/16/2013 13:39,University and Emerson,35,111,Customer,94306
23243,1072,9/16/2013 13:23,Embarcadero at Bryant,54,9/16/2013 13:41,Embarcadero at Sansome,60,458,Customer,
23244,528,9/16/2013 13:24,Embarcadero at Sansome,60,9/16/2013 13:33,Beale at Market,56,587,Subscriber,94704
23245,411,9/16/2013 13:24,Redwood City Caltrain Station,22,9/16/2013 13:31,San Mateo County Center,23,299,Subscriber,94063
23247,464,9/16/2013 13:25,Commercial at Montgomery,45,9/16/2013 13:33,Yerba Buena Center of the Arts (3rd @ Howard),68,472,Subscriber,94062
23248,343,9/16/2013 13:25,Commercial at Montgomery,45,9/16/2013 13:31,Post at Kearney,47,376,Subscriber,94065
23249,873,9/16/2013 13:26,Davis at Jackson,42,9/16/2013 13:41,Market at 4th,76,328,Subscriber,94111
23250,934,9/16/2013 13:27,Embarcadero at Vallejo,48,9/16/2013 13:42,Embarcadero at Sansome,60,292,Customer,6443
23251,253,9/16/2013 13:27,San Mateo County Center,23,9/16/2013 13:32,Redwood City Medical Center,26,232,Subscriber,94133
23252,1288,9/16/2013 13:29,Powell at Post (Union Square),71,9/16/2013 13:50,Embarcadero at Sansome,60,287,Customer,
23255,1662,9/16/2013 13:29,Townsend at 7th,65,9/16/2013 13:57,5th at Howard,57,313,Customer,92057
23257,599,9/16/2013 13:30,Market at 4th,76,9/16/2013 13:40,Market at 10th,67,535,Customer,94523
23259,1605,9/16/2013 13:30,Townsend at 7th,65,9/16/2013 13:57,5th at Howard,57,464,Customer,92057
23260,326,9/16/2013 13:31,Mechanics Plaza (Market at Battery),75,9/16/2013 13:37,Washington at Kearney,46,471,Subscriber,94107
23263,606,9/16/2013 13:33,San Pedro Square,6,9/16/2013 13:43,SJSU - San Salvador at 9th,16,101,Subscriber,95112
23265,336,9/16/2013 13:34,Civic Center BART (7th at Market),72,9/16/2013 13:40,Powell Street BART,39,345,Customer,
23266,328,9/16/2013 13:34,Civic Center BART (7th at Market),72,9/16/2013 13:40,Powell Street BART,39,280,Customer,
23267,1056,9/16/2013 13:34,Embarcadero at Folsom,51,9/16/2013 13:52,Harry Bridges Plaza (Ferry Building),50,422,Customer,
23268,1129,9/16/2013 13:39,San Francisco City Hall,58,9/16/2013 13:57,San Francisco City Hall,58,284,Customer,26987
23269,405,9/16/2013 13:40,Powell Street BART,39,9/16/2013 13:47,San Francisco Caltrain 2 (330 Townsend),69,280,Subscriber,94105
23270,1772,9/16/2013 13:41,Market at 10th,67,9/16/2013 14:10,Market at 10th,67,500,Subscriber,94117
23271,243,9/16/2013 13:41,Townsend at 7th,65,9/16/2013 13:45,San Francisco Caltrain (Townsend at 4th),70,525,Subscriber,94107
23272,381,9/16/2013 13:42,Embarcadero at Folsom,51,9/16/2013 13:48,Mechanics Plaza (Market at Battery),75,457,Subscriber,94105
23273,300,9/16/2013 13:44,Clay at Battery,41,9/16/2013 13:49,Embarcadero at Vallejo,48,493,Subscriber,94102
23274,2753,9/16/2013 13:44,Clay at Battery,41,9/16/2013 14:30,Market at 4th,76,270,Customer,
23275,601,9/16/2013 13:45,Townsend at 7th,65,9/16/2013 13:55,Civic Center BART (7th at Market),72,406,Subscriber,94597
23276,294,9/16/2013 13:53,Yerba Buena Center of the Arts (3rd @ Howard),68,9/16/2013 13:58,2nd at Folsom,62,630,Subscriber,94158
23278,319,9/16/2013 13:55,Embarcadero at Vallejo,48,9/16/2013 14:00,Clay at Battery,41,607,Subscriber,94102
23279,827,9/16/2013 13:56,Steuart at Market,74,9/16/2013 14:09,Steuart at Market,74,466,Customer,94110
23280,204,9/16/2013 13:58,2nd at South Park,64,9/16/2013 14:01,2nd at Folsom,62,266,Subscriber,94112
23281,380,9/16/2013 13:59,Davis at Jackson,42,9/16/2013 14:05,Embarcadero at Sansome,60,591,Subscriber,94110
23282,1570,9/16/2013 13:59,San Francisco City Hall,58,9/16/2013 14:25,Washington at Kearney,46,637,Customer,
23283,1584,9/16/2013 13:59,San Francisco City Hall,58,9/16/2013 14:26,Washington at Kearney,46,284,Customer,26987
